col1,col2
"Although vast amounts of textual data are freely available, many NLP algorithms exploit only a minute percentage of it.",Introduction
"In this paper, we study the challenges of working at the terascale.",Introduction
"We present an algorithm, designed for the terascale, for mining is-a relations that achieves similar performance to a state-of-the-art linguistically-rich method.",Introduction
We focus on the accuracy of these two systems as a func tion of processing time and corpus size.,Introduction
The Natural Language Processing (NLP) com munity has recently seen a growth in corpus-based methods.,Experiment/Discussion
"Algorithms light in linguistic theories but rich in available training data have been successfully applied to several applications such as ma chine translation (Och and Ney 2002), information extraction (Etzioni et al 2004), and question an swering (Brill et al 2001).",Experiment/Discussion
"In the last decade, we have seen an explosion in the amount of available digital text resources.",Experiment/Discussion
"It is estimated that the Internet contains hundreds of terabytes of text data, most of which is in an unstructured format.",Experiment/Discussion
"Yet, many NLP algorithms tap into only megabytes or gigabytes of this information.",Experiment/Discussion
"In this paper, we make a step towards acquiring semantic knowledge from terabytes of data.",Experiment/Discussion
"We present an algorithm for extracting is-a relations, designed for the terascale, and compare it to a state of the art method that employs deep analysis of text (Pantel and Ravichandran 2004).",Experiment/Discussion
"We show that by simply utilizing more data on this task, we can achieve similar performance to a linguisticallyrich approach.",Experiment/Discussion
The current state of the art co occurrence model requires an estimated 10 years just to parse a 1TB corpus (see Table 1).,Experiment/Discussion
"Instead of using a syntactically motivated co-occurrence ap proach as above, our system uses lexico-syntactic rules.",Experiment/Discussion
"In particular, it finds lexico-POS patterns by making modifications to the basic edit distance algorithm.",Experiment/Discussion
"Once these patterns have been learnt, the algorithm for finding new is-a relations runs in O(n), where n is the number of sentences.",Experiment/Discussion
"In semantic hierarchies such as WordNet (Miller 1990), an is-a relation between two words x and y represents a subordinate relationship (i.e. x is more specific than y).",Experiment/Discussion
Many algorithms have recently been proposed to automatically mine is-a (hypo nym/hypernym) relations between words.,Experiment/Discussion
"Here, we focus on is-a relations that are characterized by the questions ?What/Who is X??",Experiment/Discussion
"For example, Table 2 shows a sample of 10 is-a relations discovered by the algorithms presented in this paper.",Experiment/Discussion
"In this table, we call azalea, tiramisu, and Winona Ryder in stances of the respective concepts flower, dessert and actress.",Experiment/Discussion
"These kinds of is-a relations would be useful for various purposes such as ontology con struction, semantic information retrieval, question answering, etc. The main contribution of this paper is a comparison of the quality of our pattern-based and co occurrence models as a function of processing time and corpus size.",Experiment/Discussion
"Also, the paper lays a foundation for terascale acquisition of knowledge.",Experiment/Discussion
"We will show that, for very small or very large corpora or for situations where recall is valued over precision, the pattern-based approach is best.",Experiment/Discussion
Previous approaches to extracting is-a relations fall under two categories: pattern-based and co occurrence-based approaches.,Experiment/Discussion
2.1 Pattern-based approaches.,Experiment/Discussion
Marti Hearst (1992) was the first to use a pat tern-based approach to extract hyponym relations from a raw corpus.,Experiment/Discussion
She used an iterative process to semi-automatically learn patterns.,Experiment/Discussion
"However, a corpus of 20MB words yielded only 400 examples.",Experiment/Discussion
Our pattern-based algorithm is very similar to the one used by Hearst.,Experiment/Discussion
She uses seed examples to manually discover her patterns whearas we use a minimal edit distance algorithm to automatically discover the patterns.,Experiment/Discussion
771Riloff and Shepherd (1997) used a semi automatic method for discovering similar words using a few seed examples by using pattern-based techniques and human supervision.,Experiment/Discussion
Berland and Charniak (1999) used similar pattern-based tech niques and other heuristics to extract meronymy (part-whole) relations.,Experiment/Discussion
"They reported an accuracy of about 55% precision on a corpus of 100,000 words.",Experiment/Discussion
Girju et al (2003) improved upon Berland and Charniak's work using a machine learning filter.,Experiment/Discussion
Mann (2002) and Fleischman et al (2003) used part of speech patterns to extract a subset of hyponym relations involving proper nouns.,Experiment/Discussion
Our pattern-based algorithm differs from these approaches in two ways.,Experiment/Discussion
We learn lexico-POS patterns in an automatic way.,Experiment/Discussion
"Also, the patterns are learned with the specific goal of scaling to the terascale (see Table 2).",Experiment/Discussion
2.2 Co-occurrence-based approaches.,Experiment/Discussion
"The second class of algorithms uses co occurrence statistics (Hindle 1990, Lin 1998).",Experiment/Discussion
These systems mostly employ clustering algo rithms to group words according to their meanings in text.,Experiment/Discussion
"Assuming the distributional hypothesis (Harris 1985), words that occur in similar gram matical contexts are similar in meaning.",Experiment/Discussion
Curran and Moens (2002) experimented with corpus size and complexity of proximity features in building automatic thesauri.,Experiment/Discussion
CBC (Clustering by Commit tee) proposed by Pantel and Lin (2002) achieves high recall and precision in generating similarity lists of words discriminated by their meaning and senses.,Experiment/Discussion
"However, such clustering algorithms fail to name their classes.",Experiment/Discussion
Caraballo (1999) was the first to use clustering for labeling is-a relations using conjunction and apposition features to build noun clusters.,Experiment/Discussion
"Re cently, Pantel and Ravichandran (2004) extended this approach by making use of all syntactic de pendency features for each noun.",Experiment/Discussion
Much of the research discussed above takes a similar approach of searching text for simple sur face or lexico-syntactic patterns in a bottom-up approach.,Experiment/Discussion
Our co-occurrence model (Pantel and Ravichandran 2004) makes use of semantic classes like those generated by CBC.,Experiment/Discussion
"Hyponyms are gen erated in a top-down approach by naming each group of words and assigning that name as a hypo nym of each word in the group (i.e., one hyponym per instance/group label pair).",Experiment/Discussion
"The input to the extraction algorithm is a list of semantic classes, in the form of clusters of words, which may be generated from any source.",Experiment/Discussion
