col1,col2
Traditional noun phrase coreference resolution systems represent features only of pairs of noun phrases.,Introduction
"In this paper, we propose a machine learning method enables features over noun phrases, resulting in a first-order probabilistic model for coreference.",Introduction
"We outline a set of approximations that make this approach practical, and apply our method to the ACE coreference dataset, achieving a 45% error reduction over a comparable method that only considers features of pairs of noun phrases.",Introduction
This result demonstrates an example of how a firstorder logic representation can be incorporated into a probabilistic model and scaled efficiently.,Introduction
Noun phrase coreference resolution is the problem of clustering noun phrases into anaphoric sets.,Experiment/Discussion
A standard machine learning approach is to perform a set of independent binary classifications of the form “Is mention a coreferent with mention b?” This approach of decomposing the problem into pairwise decisions presents at least two related difficulties.,Experiment/Discussion
"First, it is not clear how best to convert the set of pairwise classifications into a disjoint clustering of noun phrases.",Experiment/Discussion
"The problem stems from the transitivity constraints of coreference: If a and b are coreferent, and b and c are coreferent, then a and c must be coreferent.",Experiment/Discussion
This problem has recently been addressed by a number of researchers.,Experiment/Discussion
A simple approach is to perform the transitive closure of the pairwise decisions.,Experiment/Discussion
"However, as shown in recent work (McCallum and Wellner, 2003; Singla and Domingos, 2005), better performance can be obtained by performing relational inference to directly consider the dependence among a set of predictions.",Experiment/Discussion
"For example, McCallum and Wellner (2005) apply a graph partitioning algorithm on a weighted, undirected graph in which vertices are noun phrases and edges are weighted by the pairwise score between noun phrases.",Experiment/Discussion
A second and less studied difficulty is that the pairwise decomposition restricts the feature set to evidence about pairs of noun phrases only.,Experiment/Discussion
This restriction can be detrimental if there exist features of sets of noun phrases that cannot be captured by a combination of pairwise features.,Experiment/Discussion
"As a simple example, consider prohibiting coreferent sets that consist only of pronouns.",Experiment/Discussion
"That is, we would like to require that there be at least one antecedent for a set of pronouns.",Experiment/Discussion
The pairwise decomposition does not make it possible to capture this constraint.,Experiment/Discussion
"In general, we would like to construct arbitrary features over a cluster of noun phrases using the full expressivity of first-order logic.",Experiment/Discussion
"Enabling this sort of flexible representation within a statistical model has been the subject of a long line of research on first-order probabilistic models (Gaifman, 1964; Halpern, 1990; Paskin, 2002; Poole, 2003; Richardson and Domingos, 2006).",Experiment/Discussion
"Conceptually, a first-order probabilistic model can be described quite compactly.",Experiment/Discussion
A configuration of the world is represented by a set of prediChoosing the closest preceding phrase is common because nearby phrases are a priori more likely to be coreferent.,Experiment/Discussion
We refer to the training and inference methods described in this section as the Pairwise Model.,Experiment/Discussion
where ZX; is a normalizer that sums over the two settings of yj.,Experiment/Discussion
"Note that this model gives us the representational power of recently proposed Markov logic networks (Richardson and Domingos, 2006); that is, we can construct arbitrary formulae in first-order logic to characterize the noun coreference task, and can learn weights for instantiations of these formulae.",Experiment/Discussion
"However, naively grounding the corresponding Markov logic network results in a combinatorial explosion of variables.",Experiment/Discussion
Below we outline methods to scale training and prediction with this representation.,Experiment/Discussion
"As in the Pairwise Model, we must decide how to sample training examples and how to combine independent classifications at testing time.",Experiment/Discussion
"It is important to note that by moving to the First-Order Logic Model, the number of possible predictions has increased exponentially.",Experiment/Discussion
"In the Pairwise Model, the number of possible y variables is O(|x|2), where x is the set of noun phrases.",Experiment/Discussion
"In the First-Order Logic Model, the number of possible y variables is O(21&quot;l): There is a y variable for each possible element of the powerset of x.",Experiment/Discussion
"Of course, we do not enumerate this set; rather, we incrementally instantiate y variables as needed during prediction.",Experiment/Discussion
A simple method to generate training examples is to sample positive and negative cluster examples uniformly at random from the training data.,Experiment/Discussion
"Positive examples are generated by first sampling a true cluster, then sampling a subset of that cluster.",Experiment/Discussion
Negative examples are generated by sampling two positive examples and merging them into the same cluster.,Experiment/Discussion
"At testing time, we perform standard greedy agglomerative clustering, where the score for each merger is proportional to the probability of the newly formed clustering according to the model.",Experiment/Discussion
Clustering terminates when there exists no additional merge that improves the probability of the clustering.,Experiment/Discussion
We refer to the system described in this section as First-Order Uniform.,Experiment/Discussion
In this section we propose two enhancements to the training procedure for the First-Order Uniform model.,Experiment/Discussion
"First, because each training example consists of a subset of noun phrases, the number of possible training examples we can generate is exponential in the number of noun phrases.",Experiment/Discussion
We propose an errordriven sampling method that generates training examples from errors the model makes on the training data.,Experiment/Discussion
"The algorithm is as follows: Given initial parameters A, perform greedy agglomerative clustering on training document i until an incorrect cluster is formed.",Experiment/Discussion
"Update the parameter vector according to this mistake, then repeat for the next training document.",Experiment/Discussion
This process is repeated for a fixed number of iterations.,Experiment/Discussion
Exactly how to update the parameter vector is addressed by the second enhancement.,Experiment/Discussion
We propose modifying the optimization criterion of training to perform ranking rather than classification of clusters.,Experiment/Discussion
"Consider a training example cluster with a negative label, indicating that not all of the noun phrases it contains are coreferent.",Experiment/Discussion
"A classification training algorithm will “penalize” all the features associated with this cluster, since they correspond to a negative example.",Experiment/Discussion
"However, because there may exists subsets of the cluster that are coreferent, features representing these positive subsets may be unjustly penalized.",Experiment/Discussion
"To address this problem, we propose constructing training examples consisting of one negative examWe propose augmenting the Pairwise Model to enable classification decisions over sets of noun phrases.",Experiment/Discussion
"Given a set of noun phrases xj = {xi}, let the binary random variable yj be 1 if all the noun phrases xi E xj are coreferent.",Experiment/Discussion
"The features fk and weights Ak are defined as before, but now the features can represent arbitrary attributes over the entire set xj.",Experiment/Discussion
This allows us to use the full flexibility of first-order logic to construct features about sets of nouns.,Experiment/Discussion
The First-Order Logic Model is ple and one “nearby” positive example.,Experiment/Discussion
"In particular, when agglomerative clustering incorrectly merges two clusters, we select the resulting cluster as the negative example, and select as the positive example a cluster that can be created by merging other existing clusters.1 We then update the weight vector so that the positive example is assigned a higher score than the negative example.",Experiment/Discussion
"This approach allows the update to only penalize the difference between the two features of examples, thereby not penalizing features representing any overlapping coreferent clusters.",Experiment/Discussion
"To implement this update, we use MIRA (Margin Infused Relaxed Algorithm), a relaxed, online maximum margin training algorithm (Crammer and Singer, 2003).",Experiment/Discussion
"It updates the parameter vector with two constraints: (1) the positive example must have a higher score by a given margin, and (2) the change to A should be minimal.",Experiment/Discussion
This second constraint is to reduce fluctuations in A.,Experiment/Discussion
"Let s+(A, xj) be the unnormalized score for the positive example and s−(A,xk) be the unnormalized score of the negative example.",Experiment/Discussion
"Each update solves the following 1Of the possible positive examples, we choose the one with the highest probability under the current model to guard against large fluctuations in parameter updates fc Figure 3: An example noun coreference factor graph for the First-Order Model in which factors f, model the coreference between sets of nouns, and ft enforce the transitivity among related decisions.",Experiment/Discussion
"Here, the additional node y123 indicates whether nouns {x1, x2, x3} are all coreferent.",Experiment/Discussion
The number of y variables increases exponentially in the number of x variables.,Experiment/Discussion
"In this case, MIRA with a single constraint can be efficiently solved in one iteration of the Hildreth and D’Esopo method (Censor and Zenios, 1997).",Experiment/Discussion
"Additionally, we average the parameters calculated at each iteration to improve convergence.",Experiment/Discussion
We refer to the system described in this section as First-Order MIRA.,Experiment/Discussion
"In this section, we describe the Pairwise and FirstOrder models in terms of the factor graphs they approximate.",Experiment/Discussion
"For the Pairwise Model, a corresponding undirected graphical model can be defined as where Zx is the input-dependent normalizer and factor fc parameterizes the pairwise noun phrase compatibility as fc(yij, xij) = exp(Ek λkfk(yij, xij)).",Experiment/Discussion
"Factor ft enforces the transitivity constraints by ft(·) = −oc if transitivity is not satisfied, 1 otherwise.",Experiment/Discussion
This is similar to the model presented in McCallum and Wellner (2005).,Experiment/Discussion
A factor graph for the Pairwise Model is presented in Figure 2 for three noun phrases.,Experiment/Discussion
"For the First-Order model, an undirected graphical model can be defined as where Zx is the input-dependent normalizer and factor fc parameterizes the cluster-wise noun phrase compatibility as fc(yj, xj) = exp(Ek λkfk(yj, xj)).",Experiment/Discussion
