col1,col2
We present a trainable model for identifying sentence boundaries in raw text.,{}
"Given a corpus annotated with sentence boundaries, our model learns to classify each occurrence of., ?, and !as either a valid or invalid sentence boundary.",{}
"The training procedure requires no hand-crafted rules, lexica, part-of-speech tags, or domain-specific information.",{}
"The model can therefore be trained easily on any genre of English, and should be trainable on any other Romanalphabet language.",{}
"Performance is comparable to or better than the performance of similar systems, but we emphasize the simplicity of retraining for new domains.",{}
The task of identifying sentence boundaries in text has not received as much attention as it deserves.,"{'title': '1 Introduction', 'number': '1'}"
"Many freely available natural language processing tools require their input to be divided into sentences, but make no mention of how to accomplish this (e.g.","{'title': '1 Introduction', 'number': '1'}"
"(Brill, 1994; Collins, 1996)).","{'title': '1 Introduction', 'number': '1'}"
Others perform the division implicitly without discussing performance (e.g.,"{'title': '1 Introduction', 'number': '1'}"
"(Cutting et al., 1992)).","{'title': '1 Introduction', 'number': '1'}"
"On first glance, it may appear that using a short list, of sentence-final punctuation marks, such as ., ?, and !, is sufficient.","{'title': '1 Introduction', 'number': '1'}"
"However, these punctuation marks are not used exclusively to mark sentence breaks.","{'title': '1 Introduction', 'number': '1'}"
"For example, embedded quotations may contain any of the sentence-ending punctuation marks and . is used as a decimal point, in email addresses, to indicate ellipsis and in abbreviations.","{'title': '1 Introduction', 'number': '1'}"
"Both ! and ? are somewhat less ambiguous *The authors would like to acknowledge the support of ARPA grant N66001-94-C-6043, ARO grant DAAH0494-G-0426 and NSF grant SBR89-20230. but appear in proper names and may be used multiple times for emphasis to mark a single sentence boundary.","{'title': '1 Introduction', 'number': '1'}"
Lexically-based rules could be written and exception lists used to disambiguate the difficult cases described above.,"{'title': '1 Introduction', 'number': '1'}"
"However, the lists will never be exhaustive, and multiple rules may interact badly since punctuation marks exhibit absorption properties.","{'title': '1 Introduction', 'number': '1'}"
"Sites which logically should be marked with multiple punctuation marks will often only have one ((Nunberg, 1990) as summarized in (White, 1995)).","{'title': '1 Introduction', 'number': '1'}"
"For example, a sentence-ending abbreviation will most likely not be followed by an additional period if the abbreviation already contains one (e.g. note that D.0 is followed by only a single . in The president lives in Washington, D.C.).","{'title': '1 Introduction', 'number': '1'}"
"As a result, we believe that manually writing rules is not a good approach.","{'title': '1 Introduction', 'number': '1'}"
"Instead, we present a solution based on a maximum entropy model which requires a few hints about what. information to use and a corpus annotated with sentence boundaries.","{'title': '1 Introduction', 'number': '1'}"
The model trains easily and performs comparably to systems that require vastly more information.,"{'title': '1 Introduction', 'number': '1'}"
Training on 39441 sentences takes 18 minutes on a Sun Ultra Sparc and disambiguating the boundaries in a single Wall Street Journal article requires only 1.4 seconds.,"{'title': '1 Introduction', 'number': '1'}"
"To our knowledge, there have been few papers about identifying sentence boundaries.","{'title': '2 Previous Work', 'number': '2'}"
"The most recent work will be described in (Palmer and Hearst, To appear).","{'title': '2 Previous Work', 'number': '2'}"
"There is also a less detailed description of Palmer and Hearst's system, SATZ, in (Palmer and Hearst, 1994).'","{'title': '2 Previous Work', 'number': '2'}"
The SATZ architecture uses either a decision tree or a neural network to disambiguate sentence boundaries.,"{'title': '2 Previous Work', 'number': '2'}"
The neural network achieves 98.5% accuracy on a corpus of Wall Street Journal We recommend these articles for a more comprehensive review of sentence-boundary identification work than we will be able to provide here. articles using a lexicon which includes part-of-speech (POS) tag information.,"{'title': '2 Previous Work', 'number': '2'}"
