col1,col2
"We present a cut and paste based text summarizer, which uses operations derived from an analysis of human written abstracts.",Introduction
"The summarizer edits extracted sentences, using reduction to remove inessential phrases and combination to merge resulting phrases together as coherent sentences.",Introduction
"Our work includes a statistically based sentence decomposition program that identifies where the phrases of a summary originate in the original document, producing an aligned corpus of summaries and articles which we used to develop the summarizer.",Introduction
There is a big gap between the summaries produced by current automatic summarizers and the abstracts written by human professionals.,Experiment/Discussion
Certainly one factor contributing to this gap is that automatic systems can not always correctly identify the important topics of an article.,Experiment/Discussion
"Another factor, however, which has received little attention, is that automatic summarizers have poor text generation techniques.",Experiment/Discussion
Most automatic summarizers rely on extracting key sentences or paragraphs from an article to produce a summary.,Experiment/Discussion
"Since the extracted sentences are disconnected in the original article, when they are strung together, the resulting summary can be inconcise, incoherent, and sometimes even misleading.",Experiment/Discussion
"We present a cut and paste based text summarization technique, aimed at reducing the gap between automatically generated summaries and human-written abstracts.",Experiment/Discussion
"Rather than focusing on how to identify key sentences, as do other researchers, we study how to generate the text of a summary once key sentences have been extracted.",Experiment/Discussion
The main idea of cut and paste summarization is to reuse the text in an article to generate the summary.,Experiment/Discussion
"However, instead of simply extracting sentences as current summarizers do, the cut and paste system will &quot;smooth&quot; the extracted sentences by editing them.",Experiment/Discussion
Such edits mainly involve cutting phrases and pasting them together in novel ways.,Experiment/Discussion
The key features of this work are:,Experiment/Discussion
ing operations.,Experiment/Discussion
We identified six operations that can be used alone or together to transform extracted sentences into sentences in human-written abstracts.,Experiment/Discussion
The operations were identified based on manual and automatic comparison of human-written abstracts and the original articles.,Experiment/Discussion
"Examples include sentence reduction, sentence combination, syntactic transformation, and lexical paraphrasing.",Experiment/Discussion
(2) Development of an automatic system to perform cut and paste operations.,Experiment/Discussion
Two operations - sentence reduction and sentence combination - are most effective in transforming extracted sentences into summary sentences that are as concise and coherent as in human-written abstracts.,Experiment/Discussion
"We implemented a sentence reduction module that removes extraneous phrases from extracted sentences, and a sentence combination module that merges the extracted sentences or the reduced forms resulting from sentence reduction.",Experiment/Discussion
"Our sentence reduction model determines what to cut based on multiple sources of information, including syntactic knowledge, context, and statistics learned from corpus analysis.",Experiment/Discussion
"It improves the conciseness of extracted sentences, making them concise and on target.",Experiment/Discussion
Our sentence combination module implements combination rules that were identified by observing examples written by human professionals.,Experiment/Discussion
It improves the coherence of extracted sentences. sentences.,Experiment/Discussion
The cut and paste technique we propose here is a new computational model which we based on analysis of human-written abstracts.,Experiment/Discussion
"To do this analysis, we developed an automatic system that can match a phrase in a human-written abstract to the corresponding phrase in the article, identifying its most likely location.",Experiment/Discussion
This decomposition program allows us to analyze the construction of sentences in a human-written abstract.,Experiment/Discussion
Its results have been used to train and test the sentence reduction and sentence combination module.,Experiment/Discussion
"In Section 2, we discuss the cut and paste technique in general, from both a professional and computational perspective.",Experiment/Discussion
We also describe the six cut and paste operations.,Experiment/Discussion
"In Section 3, we describe the system architecture.",Experiment/Discussion
"The major components of the system, including sentence reduction, sentence combination, decomposition, and sentence selection, are described in Section 4.",Experiment/Discussion
The evaluation results are shown in Section 5.,Experiment/Discussion
Related work is discussed in Section 6.,Experiment/Discussion
"Finally, we conclude and discuss future work.",Experiment/Discussion
Professionals take two opposite positions on whether a summary should be produced by cutting and pasting the original text.,Experiment/Discussion
"One school of scholars is opposed; &quot;(use) your own words... Do not keep too close to the words before you&quot;, states an early book on abstracting for American high school students (Thurber, 1924).",Experiment/Discussion
"Another study, however, shows that professional abstractors actually rely on cutting and pasting to produce summaries: &quot;Their professional role tells abstractors to avoid inventing anything.",Experiment/Discussion
"They follow the author as closely as possible and reintegrate the most important points of a document in a shorter text&quot; (Endres-Niggemeyer et al., 1998).",Experiment/Discussion
"Some studies are somewhere in between: &quot;summary language may or may not follow that of author's&quot; (Fidel, 1986).",Experiment/Discussion
"Other guidelines or books on abstracting (ANSI, 1997; Cremmins, 1982) do not discuss the issue.",Experiment/Discussion
Our cut and paste based summarization is a computational model; we make no claim that humans use the same cut and paste operations.,Experiment/Discussion
"We manually analyzed 30 articles and their corresponding human-written summaries; the articles and their summaries come from different domains ( 15 general news reports, 5 from the medical domain, 10 from the legal domain) and the summaries were written by professionals from different organizations.",Experiment/Discussion
We found that reusing article text for summarization is almost universal in the corpus we studied.,Experiment/Discussion
"We defined six operations that can be used alone, sequentially, or simultaneously to transform selected sentences from an article into the corresponding summary sentences in its human-written abstract:",Experiment/Discussion
"Remove extraneous phrases from a selected sentence, as in the following example 1: 'All the examples in this section were produced by human professionals Document sentence: When it arrives sometime next year in new TV sets, the V-chip will give parents a new and potentially revolutionary device to block out programs they don't want their children to see.",Experiment/Discussion
