col1,col2
A major engineering challenge in statistical machine translation systems is the efficient representation of extremely large translationrulesets.,{}
"In phrase-based models, this prob lem can be addressed by storing the training data in memory and using a suffix array asan efficient index to quickly lookup and extract rules on the fly.",{}
Hierarchical phrasebased translation introduces the added wrin kle of source phrases with gaps.,{}
"Lookup algorithms used for contiguous phrases nolonger apply and the best approximate pat tern matching algorithms are much too slow, taking several minutes per sentence.",{}
"Wedescribe new lookup algorithms for hierar chical phrase-based translation that reduce the empirical computation time by nearly two orders of magnitude, making on-the-fly lookup feasible for source phrases with gaps.",{}
Current statistical machine translation systems rely on very large rule sets.,"{'title': 'Introduction', 'number': '1'}"
"In phrase-based systems, rules are extracted from parallel corpora containingtens or hundreds of millions of words.","{'title': 'Introduction', 'number': '1'}"
This can result in millions of rules using even the most conser vative extraction heuristics.,"{'title': 'Introduction', 'number': '1'}"
Efficient algorithms for rule storage and access are necessary for practical decoding algorithms.,"{'title': 'Introduction', 'number': '1'}"
"They are crucial to keeping up with the ever-increasing size of parallel corpora, as well as the introduction of new data sources such as web-mined and comparable corpora.","{'title': 'Introduction', 'number': '1'}"
"Until recently, most approaches to this probleminvolved substantial tradeoffs.","{'title': 'Introduction', 'number': '1'}"
The common practice of test set filtering renders systems impracti cal for all but batch processing.,"{'title': 'Introduction', 'number': '1'}"
Tight restrictions on phrase length curtail the power of phrase-basedmodels.,"{'title': 'Introduction', 'number': '1'}"
"However, some promising engineering so lutions are emerging.","{'title': 'Introduction', 'number': '1'}"
"Zens and Ney (2007) use a disk-based prefix tree, enabling efficient access to phrase tables much too large to fit in main memory.","{'title': 'Introduction', 'number': '1'}"
"An alternative approach introduced independently by both Callison-Burch et al (2005) and Zhang and Vogel (2005) is to store the training data itself inmemory, and use a suffix array as an efficient in dex to look up, extract, and score phrase pairs on the fly.","{'title': 'Introduction', 'number': '1'}"
"We believe that the latter approach has several important applications (?7).So far, these techniques have focused on phrase based models using contiguous phrases (Koehn et al., 2003; Och and Ney, 2004).","{'title': 'Introduction', 'number': '1'}"
"Some recent models permit discontiguous phrases (Chiang, 2007; Quirket al, 2005; Simard et al, 2005).","{'title': 'Introduction', 'number': '1'}"
"Of particular in terest to us is the hierarchical phrase-based model ofChiang (2007), which has been shown to be supe rior to phrase-based models.","{'title': 'Introduction', 'number': '1'}"
"The ruleset extractedby this model is a superset of the ruleset in an equivalent phrase-based model, and it is an order of magnitude larger.","{'title': 'Introduction', 'number': '1'}"
This makes efficient rule representa tion even more critical.,"{'title': 'Introduction', 'number': '1'}"
We tackle the problem using the online rule extraction method of Callison-Burch et al (2005) and Zhang and Vogel (2005).,"{'title': 'Introduction', 'number': '1'}"
"The problem statement for our work is: Given an input sentence, efficiently find all hierarchical phrase-based translation rules for that sentence in the training corpus.","{'title': 'Introduction', 'number': '1'}"
976 We first review suffix arrays (?2) and hierarchicalphrase-based translation (?3).,"{'title': 'Introduction', 'number': '1'}"
We show that the obvious approach using state-of-the-art pattern match ing algorithms is hopelessly inefficient (?4).,"{'title': 'Introduction', 'number': '1'}"
We then describe a series of algorithms to address thisinefficiency (?5).,"{'title': 'Introduction', 'number': '1'}"
"Our algorithms reduce computa tion time by two orders of magnitude, making the approach feasible (?6).","{'title': 'Introduction', 'number': '1'}"
We close with a discussion that describes several applications of our work (?7).,"{'title': 'Introduction', 'number': '1'}"
"A suffix array is a data structure representing all suf fixes of a corpus in lexicographical order (Manber and Myers, 1993).","{'title': 'Suffix Arrays. ', 'number': '2'}"
"Formally, for a text T , the ith suffix of T is the substring of the text beginning atposition i and continuing to the end of T . This suf fix can be uniquely identified by the index i of itsfirst word.","{'title': 'Suffix Arrays. ', 'number': '2'}"
"The suffix array SAT of T is a permuta tion of [1, |T |] arranged by the lexicographical order of the corresponding suffixes.","{'title': 'Suffix Arrays. ', 'number': '2'}"
This representationenables fast lookup of any contiguous substring us ing binary search.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
"Specifically, all occurrences of a length-m substring can be found in O(m + log |T |) time (Manber and Myers, 1993).","{'title': 'Suffix Arrays. ', 'number': '2'}"
1 Callison-Burch et al (2005) and Zhang and Vogel (2005) use suffix arrays as follows.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
1.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
"Load the source training text F , the suffix array.","{'title': 'Suffix Arrays. ', 'number': '2'}"
"SAF , the target training text E, and the align ment A into memory.","{'title': 'Suffix Arrays. ', 'number': '2'}"
2.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
"For each input sentence, look up each substring.","{'title': 'Suffix Arrays. ', 'number': '2'}"
(phrase) f?,"{'title': 'Suffix Arrays. ', 'number': '2'}"
of the sentence in the suffix array.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
aligned phrase e?,"{'title': 'Suffix Arrays. ', 'number': '2'}"
using the phrase extraction method of Koehn et al (2003).,"{'title': 'Suffix Arrays. ', 'number': '2'}"
4.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
Compute the relative frequency score p(e?|f?) of.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
each pair using the count of the extracted pair and the marginal count of f?,"{'title': 'Suffix Arrays. ', 'number': '2'}"
5.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
Compute the lexical weighting score of the.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
phrase pair using the alignment that gives the best score.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
1Abouelhoda et al (2004) show that lookup can be done in optimal O(m) time using some auxiliaray data structures.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
"Forour purposes O(m + log |T |) is practical, since for the 27M word corpus used to carry out our experiments, log |T | ? 25.","{'title': 'Suffix Arrays. ', 'number': '2'}"
6.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
Use the scored rules to translate the input sen-.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
tence with a standard decoding algorithm.,"{'title': 'Suffix Arrays. ', 'number': '2'}"
