col1,col2
Chinese part-of-speech (POS) tagging assigns one POS tag to each word in a Chinese sentence.,{}
"However, since words are not demarcated in a Chinese sentence, Chinese POS tagging requires word segmentation as a prerequisite.",{}
"We could perform Chinese POS tagging strictly after word segmentation approach), or perform both word segmentation and POS tagging in a combined, single step simultaneously (all-atonce approach).",{}
"Also, we could choose to assign POS tags on a word-by-word basis, making use of word features in the surrounding context (word-based), or on a character-by-character basis with character features (character-based).",{}
"This paper presents an in-depth study on such issues of processing architecture and feature representation for Chinese POS tagging, within a maximum entropy framework.",{}
"We found that while the all-at-once, characterbased approach is the best, the one-at-a-time, character-based approach is a worthwhile compromise, performing only slightly worse in terms of accuracy, but taking shorter time to train and run.",{}
"As part of our investigation, we also built a state-of-the-art Chinese word segmenter, which outperforms the best SIGHAN 2003 word segmenters in the closed track on 3 out of 4 test corpora.",{}
Most corpus-based language processing research has focused on the English language.,"{'title': '1 Introduction', 'number': '1'}"
"Theoretically, we should be able to just port corpus-based, machine learning techniques across different languages since the techniques are largely language independent.","{'title': '1 Introduction', 'number': '1'}"
"However, in practice, the special characteristics of different languages introduce complications.","{'title': '1 Introduction', 'number': '1'}"
"For Chinese in particular, words are not demarcated in a Chinese sentence.","{'title': '1 Introduction', 'number': '1'}"
"As such, we need to perform word segmentation before we can proceed with other tasks such as part-of-speech (POS) tagging and parsing, since one POS tag is assigned to each Chinese word (i.e., all characters in a Chinese word have the same POS tag), and the leaves of a parse tree for a Chinese sentence are words.","{'title': '1 Introduction', 'number': '1'}"
"To build a Chinese POS tagger, the following questions naturally arise: This paper presents an in-depth study on such issues of processing architecture and feature representation for Chinese POS tagging, within a maximum entropy framework.","{'title': '1 Introduction', 'number': '1'}"
We analyze the performance of the different approaches in our attempt to find the best approach.,"{'title': '1 Introduction', 'number': '1'}"
"To our knowledge, our work is the first to systematically investigate such issues in Chinese POS tagging.","{'title': '1 Introduction', 'number': '1'}"
"As a first step in our investigation, we built a Chinese word segmenter capable of performing word segmentation without using POS tag information.","{'title': '2 Word Segmentation', 'number': '2'}"
"Since errors in word segmentation will propagate to the subsequent POS tagging phase in the one-at-a-time approach, in order for our study to give relevant findings, it is important that the word segmenter we use gives state-ofthe-art accuracy.","{'title': '2 Word Segmentation', 'number': '2'}"
"The word segmenter we built is similar to the maximum entropy word segmenter of (Xue and Shen, 2003).","{'title': '2 Word Segmentation', 'number': '2'}"
Our word segmenter uses a maximum entropy framework and is trained on manually segmented sentences.,"{'title': '2 Word Segmentation', 'number': '2'}"
It classifies each Chinese character given the features derived from its surrounding context.,"{'title': '2 Word Segmentation', 'number': '2'}"
"Each character can be assigned one of 4 possible boundary tags: “b” for a character that begins a word and is followed by another character, “m” for a character that occurs in the middle of a word, “e” for a character that ends a word, and “s” for a character that occurs as a single-character word.","{'title': '2 Word Segmentation', 'number': '2'}"
"Besides implementing a subset of the features described in (Xue and Shen, 2003), we also came up with three additional types of features ((d) − (f) below) which improved the accuracy of word segmentation.","{'title': '2 Word Segmentation', 'number': '2'}"
"The default feature, boundary tag feature of the previous character, and boundary tag feature of the character two before the current character used in (Xue and Shen, 2003) were dropped from our word segmenter, as they did not improve word segmentation accuracy in our experiments.","{'title': '2 Word Segmentation', 'number': '2'}"
"In the following feature templates used in our word segmenter, C refers to a Chinese character while W refers to a Chinese word.","{'title': '2 Word Segmentation', 'number': '2'}"
Templates (a) − (c) refer to a context of five characters (the current character and two characters to its left and right).,"{'title': '2 Word Segmentation', 'number': '2'}"
"C0 denotes the current character, Cn For example, given the character sequence “新华社 记者”, when considering the character “社”, template (a) results in the following features C_2 =新 C_1 =华 C0 =社 C1 =记 C2 =者 to be set to 1, template (b) results in the features W0 C0 :This feature captures the word context in which the current character is found.","{'title': '2 Word Segmentation', 'number': '2'}"
"For example, the character “社” within the word “新华社” will have the feature W0 C0=新华社_社 set to 1.","{'title': '2 Word Segmentation', 'number': '2'}"
This feature helps in recognizing seen words.,"{'title': '2 Word Segmentation', 'number': '2'}"
Pu( C0 ) :A punctuation symbol is usually a good indication of a word boundary.,"{'title': '2 Word Segmentation', 'number': '2'}"
"This feature checks whether the current character is a punctuation symbol (such as “。”, “-”, “,”).","{'title': '2 Word Segmentation', 'number': '2'}"
"T(C )T(C )T(C )T( C )T(C ) :This feature is especially helpful in predicting the word segmentation of dates and numbers, whose exact characters may not have been seen in the training text.","{'title': '2 Word Segmentation', 'number': '2'}"
"Four type classes are defined: numbers represent class 1, dates (“日”, “月”, “年”, the Chinese character for “day”, “month”, “year”, respectively) represent class 2, English letters represent class 3, and other characters represent class 4.","{'title': '2 Word Segmentation', 'number': '2'}"
"For example, when considering the character “年” in the character sequence “九〇年代W”, the feature T (C_2) ... T (C2) =11243 will be set to 1 ( “九” and “〇” are the Chinese characters for “9” and “0” respectively).","{'title': '2 Word Segmentation', 'number': '2'}"
"During testing, the probability of a boundary tag sequence assignment t1... tn given a character sequence c1 ...cn is determined by using the maximum entropy classifier to compute the probability that a boundary tag ti is assigned to each individual character ci.","{'title': '2 Word Segmentation', 'number': '2'}"
"If we were to just assign each character the boundary tag with the highest probability, it is possible that the classifier produces a sequence of invalid tags (e.g., “m” followed by “s”).","{'title': '2 Word Segmentation', 'number': '2'}"
"To eliminate such possibilities, we implemented a dynamic programming algorithm which considers only valid boundary tag sequences given an input character sequence.","{'title': '2 Word Segmentation', 'number': '2'}"
"At each character position i, the algorithm considers each last word candidate ending at position i and consisting of K characters in length (K = 1, ..., 20 in our experiments).","{'title': '2 Word Segmentation', 'number': '2'}"
"To determine the boundary tag assignment to the last word W with K characters, the first character of W is assigned boundary tag “b”, the last character of W is assigned tag “e”, and the intervening characters are assigned tag “m”.","{'title': '2 Word Segmentation', 'number': '2'}"
"(If W is a single-character word, then the single character is assigned “s”.)","{'title': '2 Word Segmentation', 'number': '2'}"
"In this way, the dynamic programming algorithm only considers valid tag sequences, and we are also able to make use of the W0 C0 feature during testing.","{'title': '2 Word Segmentation', 'number': '2'}"
