col1,col2
We present experiments with a dependency parsing model defined on rich factors.,Introduction
Ourmodel represents dependency trees with factors that include three types of relations be tween the tokens of a dependency and theirchildren.,Introduction
"We extend the projective pars ing algorithm of Eisner (1996) for our case,and train models using the averaged perceptron.",Introduction
"Our experiments show that considering higher-order information yields signifi cant improvements in parsing accuracy, but comes at a high cost in terms of both timeand memory consumption.",Introduction
"In the multi lingual exercise of the CoNLL-2007 shared task (Nivre et al, 2007), our system obtains the best accuracy for English, and the second best accuracies for Basque and Czech.",Introduction
Structured prediction problems usually involve models that work with factored representations of structures.,Experiment/Discussion
The information included in the factors determines the type of features that the model can exploit.,Experiment/Discussion
"However, richer representations translate into higher complexity of the inference algorithms associated with the model.",Experiment/Discussion
"In dependency parsing, the basic first-order modelis defined by a decomposition of a tree into head modifier dependencies.",Experiment/Discussion
Previous work extended this basic model to include second-order relations?i.e.dependencies that are adjacent to the main depen dency of the factor.,Experiment/Discussion
"Specifically, these approaches considered sibling relations of the modifier token (Eisner, 1996; McDonald and Pereira, 2006).",Experiment/Discussion
In this paper we extend the parsing model with other typesof second-order relations.,Experiment/Discussion
"In particular, we incorpo rate relations between the head and modifier tokens and the children of the modifier.",Experiment/Discussion
One paradigmatic case where the relations we consider are relevant is PP-attachment.,Experiment/Discussion
"For example,in ?They sold 1,210 cars in the U.S.?, the ambigu ity problem is to determine whether the preposition ?in?",Experiment/Discussion
(which governs ?the U.S.?),Experiment/Discussion
is modifying ?sold?,Experiment/Discussion
"or ?cars?, the former being correct in this case.",Experiment/Discussion
"It isgenerally accepted that to solve the attachment deci sion it is necessary to look at the head noun withinthe prepositional phrase (i.e., ?U.S.?",Experiment/Discussion
"in the exam ple), which has a grand-parental relation with the two candidate tokens that the phrase may attach?see e.g.",Experiment/Discussion
"(Ratnaparkhi et al, 1994).",Experiment/Discussion
Other ambigu ities in language may also require consideration of grand-parental relations in the dependency structure.,Experiment/Discussion
We present experiments with higher-order models trained with averaged perceptron.,Experiment/Discussion
The second-orderrelations that we incorporate in the model yield significant improvements in accuracy.,Experiment/Discussion
"However, the inference algorithms for our factorization are very ex pensive in terms of time and memory consumption,and become impractical when dealing with many la bels or long sentences.",Experiment/Discussion
"A dependency parser receives a sentence x of n to kens, and outputs a labeled dependency tree y. In the tree, a labeled dependency is a triple ?h, m, l?, where h ? [0 . . .",Experiment/Discussion
"n] is the index of the head token, 957 lh m ccch mi mo Figure 1: A factor in the higher-order parsing model.",Experiment/Discussion
m ? [1 . . .,Experiment/Discussion
"n] is the index of the modifier token, and l ? [1 . . .",Experiment/Discussion
L] is the label of the dependency.,Experiment/Discussion
The value h = 0 is used for dependencies where the head is a special root-symbol of the sentence.,Experiment/Discussion
"We denote by T (x) the set of all possible dependency structures for a sentence x. In this paper, we restrict to projective dependency trees.",Experiment/Discussion
"The dependency tree computed by the parser for a given sentence is: y?(x) = arg max y?T (x) ? f?y score(w,x, f) The parsing model represents a structure y as a set offactors, f ? y, and scores each factor using param eters w. In a first-order model a factor corresponds to a single labeled dependency, i.e. f = ?h, m, l?.The features of the model are defined through a feature function ?1(x, h, m) which maps a sentence to gether with an unlabeled dependency to a feature vector in Rd1 . The parameters of the model are acollection of vectors wl1 ? Rd1 , one for each pos sible label.",Experiment/Discussion
"The first-order model scores a factor as score1(w,x, ?h, m, l?)",Experiment/Discussion
"= ?1(x, h, m) ? wl1.The higher-order model defined in this paper de composes a dependency structure into factors that include children of the head and the modifier.",Experiment/Discussion
"In particular, a factor in our model is represented by the signature f = ?h, m, l, ch, cmi, cmo?",Experiment/Discussion
"where, as in the first-order model, h, m and l are respectively the head, modifier and label of the main dependency of the factor; ch is the child of h in [h . . .m] that is closest to m; cmi is child of m inside [h . . .m]that is furthest from m; cmo is the child of m outside [h . . .",Experiment/Discussion
"m] that is furthest from m. Figure 1 de picts a factor of the higher-order model, and Table 1 lists the factors of an example sentence.",Experiment/Discussion
Note that a factor involves a main labeled dependency and threeadjacent unlabeled dependencies that attach to chil dren of h and m. Special values are used when either of these children are null.,Experiment/Discussion
"The higher-order model defines additional m h ch cmi cmoThey 1 2 - - sold 2 0 - 1 51,200 3 4 - - cars 4 2 - 3 in 5 2 4 - 7the 6 7 - - U.S. 7 5 - 6 Table 1: Higher-order factors for an example sentence.",Experiment/Discussion
"For simplicity, labels of the factors have been omitted.",Experiment/Discussion
"A first-ordermodel considers only ?h, m?.",Experiment/Discussion
"The second-order model of McDonald and Pereira (2006) considers ?h, m, ch?.",Experiment/Discussion
"For the PP attachment decision (factor in row 5), the higher-order model allows us to define features that relate the verb (?sold?)",Experiment/Discussion
with the content word of the prepositional phrase (?U.S.?).,Experiment/Discussion
"second-order features through a function ?2(x, h, m, c) which maps a head, a modifierand a child in a feature vector in Rd2 . The param eters of the model are a collection of four vectors for each dependency label: wl1 ? Rd1 as in the first-order model; and wlh,wlmi and wlmo, all three in Rd2 and each associated to one of the adjacent dependencies in the factor.",Experiment/Discussion
"The score of a factor is: score2(w,x, ?h, m, l, ch, cmi, cmo?)",Experiment/Discussion
"= ?1(x, h, m) ? wl1 + ?2(x, h, m, ch) ? wlh + ?2(x, h, m, cmi) ? wlmi + ?2(x, h, m, cmo) ? wlmoNote that the model uses a common feature func tion for second-order relations, but features could be defined specifically for each type of relation.",Experiment/Discussion
"Note also that while the higher-order factors includefour dependencies, our modelling choice only ex ploits relations between the main dependency andsecondary dependencies.",Experiment/Discussion
Considering relations between secondary dependencies would greatly in crease the cost of the associated algorithms.,Experiment/Discussion
2.1 Parsing Algorithm.,Experiment/Discussion
In this section we sketch an extension of the projective dynamic programming algorithm of Eisner (1996; 2000) for the higher-order model defined above.,Experiment/Discussion
"The time complexity of the algo rithm is O(n4L), and the memory requirements areO(n2L + n3).",Experiment/Discussion
