col1,col2
"In machine learning, whether one can build a more accurate classifier by using data is an important issue.",Introduction
"Although a number of semi-supervised methods have been proposed, their effectiveness on NLP tasks is not always clear.",Introduction
This paper presents a novel semi-supervised method that employs a learning paradigm which we call The idea is to find “what good classifiers are like” by learning from thousands of automatically generated auxiliary classification problems on unlabeled data.,Introduction
"By doing so, the common predictive structure shared by the multiple classification problems can be discovered, which can then be used to improve performance on the target problem.",Introduction
The method produces performance higher than the previous best results on CoNLL’00 syntactic chunking and CoNLL’03 named entity chunking (English and German).,Introduction
"In supervised learning applications, one can often find a large amount of unlabeled data without difficulty, while labeled data are costly to obtain.",Experiment/Discussion
"Therefore, a natural question is whether we can use unlabeled data to build a more accurate classifier, given the same amount of labeled data.",Experiment/Discussion
This problem is often referred to as semi-supervised learning.,Experiment/Discussion
"Although a number of semi-supervised methods have been proposed, their effectiveness on NLP tasks is not always clear.",Experiment/Discussion
"For example, co-training (Blum and Mitchell, 1998) automatically bootstraps labels, and such labels are not necessarily reliable (Pierce and Cardie, 2001).",Experiment/Discussion
A related idea is to use Expectation Maximization (EM) to impute labels.,Experiment/Discussion
"Although useful under some circumstances, when a relatively large amount of labeled data is available, the procedure often degrades performance (e.g.",Experiment/Discussion
Merialdo (1994)).,Experiment/Discussion
A number of bootstrapping methods have been proposed for NLP tasks (e.g.,Experiment/Discussion
"Yarowsky (1995), Collins and Singer (1999), Riloff and Jones (1999)).",Experiment/Discussion
But these typically assume a very small amount of labeled data and have not been shown to improve state-of-the-art performance when a large amount of labeled data is available.,Experiment/Discussion
Our goal has been to develop a general learning framework for reliably using unlabeled data to improve performance irrespective of the amount of labeled data available.,Experiment/Discussion
It is exactly this important and difficult problem that we tackle here.,Experiment/Discussion
"This paper presents a novel semi-supervised method that employs a learning framework called structural learning (Ando and Zhang, 2004), which seeks to discover shared predictive structures (i.e. what good classifiers for the task are like) through jointly learning multiple classification problems on unlabeled data.",Experiment/Discussion
"That is, we systematically create thousands of problems (called auxiliary problems) relevant to the target task using unlabeled data, and train classifiers from the automatically generated ‘training data’.",Experiment/Discussion
